order_id,order_date,customer,category,amount
4029,17/09/2023,Diego Oliveira,  LIVRO,"612,37"
4030,2024-07-02,Karina Duarte,"","186,27"
4031,  2023-08-16 10:30:00,"",Livros,"2.409,25"
4032,31/10/2023,Rafael Barbosa,Esporte,"3.538,34"
4033,2024-03-09,Olívia Jesus,Esporte,"R$ 3.305,64"
4034,Feb 01 2023,Sofia Esteves,  Moda,"R$ 763,29"
4035,2023-04-29  ,Carla Vasconcelos,Casa,"3.808,87"
4036,2023-07-24,Lucas Carvalho,Moda,"2.687,97"
4037,2023-01-02,Tiago Henriques,Casa,"R$ 1.075,09"
4038,2024-03-07,Carla Queiroz,Moda,"4.049,59"
"",2024-01-23,Tiago Barbosa,"",$ 2920.40
4040,2023-08-06,Nuno Almeida  ,Livros,"R$ 4.683,59"
4041,06/10/2024,Felipe Barbosa,Casa,"3.146,54"
4042,2024-06-06,João Esteves,casa,"R$ 859,07"
1515,2024-12-21,Ana Carvalho,"","2.003,32"
4044,2024-06-28 10:30:00  ,Isabela Klein,Livros,"R$ 1.692,45  "
4045,  2024-07-12,Vitória Nogueira,Eletrônicos  ,$ 1002.39
4046,2023-13-22,Karina Carvalho,Eletrônicos,"4.163,99"
4047,2024-07-08,Rafael Lopes,ESPORTE,"R$ 3.385,69"
4048,2024-13-28,Isabela Queiroz  ,  Esporte,"R$ 437,66"
4049  ,Sep 30 2024,"",Esporte  ,"3.494,23"
4050,2023-05-15,Gabriela Queiroz,Livros,$ 4851.81
4051,2024-07-10 10:30:00,Karina Teixeira,  Eletrônicos,"R$ 325,22"
4052,2023-07-16,Sofia Pereira,Livros,$ 549.78
4053,  2023-13-19,Bruno Vasconcelos,Casa,$ 2956.94
4054,2024-05-02,Eduarda Esteves,Casa,USD 3683.42
1686,05/02/2023,"",Casa,"R$ 2.468,16"
  4056,2023-08-11,Karina Ribeiro,Casa e Decoração,"935,89"
4057  ,2023-04-07,João Pereira,misc,"R$ 4.567,14"
4058,27/10/2023,Vitória Ferreira,Livros,USD 142.34
4059,  05/12/2024,Mariana Pereira,Moda,$ 4707.90
1473,08/03/2023,Lucas Martins,"",USD 1547.58
4061  ,2023-04-09,Tiago Teixeira,Moda,"1.948,25"
4062,2024-05-28,Olívia Teixeira,Casa,"  3.915,71"
4063,  2019-01-26,Diego Ferreira,esporte,"2.542,28"
4064,2023-01-01  ,Sofia Teixeira,Eletrônicos,"R$  3.527,39"
4065,Jul 18 2024,Mariana Santos,Eletrônicos,"R$ 101,35"
4066,  13/07/2024,Mariana Henriques,LIVRO,"R$ 3.470,35"
4067,2023-12-11,Nuno Pereira,Casa e Decoração,"3.891,60"
  4068,18/02/2024,Eduarda Klein,Moda,"4.647,55"
4069,2024-03-06,Vitória Ribeiro,Eletrônicos,USD 3475.32
4070,2024-02-08,Rafael Esteves,ESPORTE,"4.038,73"
4071,23/01/2023,Bruno Santos,casa_decoracao,"2.109,20"
4072,2024-07-23,Rafael Jesus,vestuario,"R$ 2.280,76"
4073,2023-04-06,Mariana Teixeira,misc,"1.229,92"
4074  ,2023-01-01 10:30:00,Felipe Ferreira,Eletrônicos,"2.054,27"
4075,2023-05-31,João Duarte,Esporte,"R$ 4.611,13"
4076,Dec 08 2024,João Duarte,casa,"R$ 2.385,72"
4077,2023-12-23,Karina Carvalho,Casa,$ 1015.74
57,2024-03-05 10:30:00,Eduarda Oliveira,Livros,""
4079,2024-06-09 10:30:00,Nuno Vasconcelos,Casa,"2.381,27"
4080,17/12/2024,Mariana Duarte,Moda,"1.165,47"
4081,Jul 06 2024,Bruno Almeida,livros,"3.286,72"
4082,2024-07-12,Paulo Vasconcelos  ,moda,"1.979,38"
4083,22/02/2023,Carla  Jesus,Esportes,"R$ 235,51"
4084,26/05/2024,Karina Queiroz,moda,"4.410,86"
4085,2024-09-09,"",Esporte,"3.040,18"
4086,2024-12-21,Mariana Klein,Casa,"R$ 1.481,53"
4087,14/05/2023,Nuno Jesus,Moda,"4.643,79  "
4088,10/11/2023,Nuno Oliveira,Casa,"3.401,91"
4089  ,2023-08-17,Diego Queiroz,Livros,"  2.009,07"
1211,2024-04-15,"",Casa e Decoração,"R$ 3.902,26"
4091,2024-06-18,Vitória Lopes,eletronicos,USD 3055.63
4092,2024-01-05,Ana Vasconcelos,Eletrônicos,"2.934,82"
4093,2023-06-09,Rafael Esteves,Casa,"4.932,73"
4094,2023-12-14,Sofia Ribeiro,Esporte,"4.087,91"
4095,2023-10-29,Vitória Queiroz,"","1.819,35"
4096,2024-05-29,Tiago Lopes,Livros,"R$ 2.639,79"
4097,2023-02-15,Sofia Carvalho,outros,"1.547,48"
4098,2024-01-02,Felipe  Henriques,Moda,"R$ 3.541,86"
1263,2023-08-19,Gabriela Lopes  ,"","3.833,60  "
4100,2023-07-23,"",outros,"2.384,08"
4101,17/07/2024,Rafael Henriques,Eletrônicos,"0,00"
4102,14/03/2023,Mariana Duarte,Moda,$ 2857.00
4103,2024-03-20,Nuno Santos,Casa,"R$ 3.056,15"
4104,2024-04-19,Olívia Klein,Esporte,"R$ 3.979,59"
4105,2023-02-23,Karina Almeida,Eletrônicos,"R$ 2.804,36"
391,22/01/2023,"",Moda,"4.609,31"
4107,2023-03-11,Nuno Carvalho,Esporte,USD 1097.01
4108,Jun 14 2023,Nuno Almeida,Livros  ,USD 2245.65  
4109,2024-01-15 10:30:00,Vitória Esteves,Modas,"2.160,13"
4110,2023-05-24  ,Olívia Jesus,Esporte  ,"R$ 2.480,68"
4111,2023-05-25,Ana Santos  ,Eletrônico,"2.262,20"
4112,2023-06-25,Eduarda Esteves,esporte,"R$ 866,39  "
4113,2024-10-13,Gabriela Gomes,vestuario,USD 277.86
4114,Oct 21 2024,Lucas Henriques,ESPORTE,"R$ 4.236,69"
4115,23/07/2024,Lucas Martins,casa_decoracao,"R$ 1.276,50"
4116,2024-05-11,Eduarda Queiroz,livros,USD  2186.51
  4117,2024-07-11,Olívia Vasconcelos  ,Moda,"1.136,58"
4118,2023-09-28,Karina Vasconcelos,ELETRONICOS,"  R$ 3.286,98"
4119,Nov 28 2023,"",Eletrônicos,"4.479,21"
4120,May 03 2024,Diego Oliveira,casa,"R$ 1.615,39"
4121,28/05/2024,Gabriela Queiroz,Esporte,USD  3611.37
4122,17/02/2023,Felipe  Queiroz,"","R$ 1.397,90"
4123,2024-05-25,Paulo Martins,Moda,"R$ 4.780,84"
4124,11/12/2023,Rafael Gomes,Esporte  ,USD 4706.23
4125,03/07/2023,Diego Esteves,Esporte,"R$ 581,00"
4126,25/11/2023,Sofia Esteves,Moda  ,"2.191,27"
4127,2023-03-02,"","","3.541,99"
4128,2023-08-09,  Bruno Almeida,Moda,"2.799,22"
4129,2023-06-21,Carla Martins,Moda  ,"R$  3.971,11"
4130,2024-02-23,Felipe  Teixeira,Moda,$ 1692.67
4131,2023-11-26,Mariana Santos,Livros,"R$ 2.739,43"
4132,2024-11-01,Vitória Almeida,Moda,"1.212,95"
4133  ,20/12/2024,  Rafael Queiroz,  livros,"2.974,71"
4134,2024-01-14,Bruno Duarte,Esporte,$ 2089.66
4135,2024-06-22,Gabriela Esteves,Livros,"3.666,75"
1121,2024-03-12,"",Moda,USD 3621.81
4137,05/12/2024,Ana Duarte,Casa,n/a
4138,10/08/2023,Olívia Esteves,misc,$ 3233.13
4139,Feb 20 2023,Lucas Santos,esporte,"R$ 2.329,00  "
4140,2023-09-08,  Isabela Henriques,Esportes,"2.612,57"
4141,2024-13-15,Diego Martins,Casa,"813,82"
4142,26/10/2023,Karina Almeida,Casa e Decoração,"3.519,93  "
779,Jan 25 2024,Isabela Gomes,Livros,""
4144,  11/12/2023,Mariana Henriques,casa,"R$ 365,35"
4145,22/10/2024  ,Mariana Duarte,Livros,"3.210,09"
1733,2024-04-28,"",Livros,USD  659.73
4147,2024-11-16,Olívia Lopes,Livros,"2.217,12"
4148,2024-04-17,Vitória Almeida,Esporte,"84,86  "
4149,13/09/2023,João Carvalho,Eletrônicos,$ 1134.31
4150,  13/07/2023,Vitória Vasconcelos,Moda,USD 994.75
1040,2024-05-12 10:30:00,Gabriela Pereira,Eletrônicos,""
4152,2024-12-08,Ana Ferreira,Moda,"128,09"
4153,19/03/2024,Vitória Esteves,Moda,$ 3677.26
4154,2023-07-10,Isabela Vasconcelos,misc,"R$ 729,88  "
4155,28/06/2024,Felipe Pereira,Livros,"R$ 3.870,97"
4156,2024-01-26,Carla Oliveira,casa,"R$ 3.372,24"
4157,2023-01-16  ,Eduarda Jesus,Eletrônicos,"2.600,83"
4158,2024-05-01,Henrique Vasconcelos,ELETRONICOS,USD 809.79
4159,2023-01-02,Paulo  Almeida,  livros,"R$  2.606,23"
1759,30/09/2023,"",MODA,"3.922,47"
4161,Jun 30 2023,Eduarda Vasconcelos,Casa,"2.860,39"
4162,2024-11-08,Eduarda Ribeiro,Eletrônicos,"R$ 1.659,84"
4163,  2023-11-16,Vitória Jesus,moda,$ 550.27  
4164,15/04/2024,Isabela Henriques,"","4.528,75"
4165,2023-12-25,Carla Martins,  Esporte,USD 1189.13
4166,Aug 03 2024,Tiago Almeida,Livros,"2.854,43"
4167,12/04/2023,Diego Oliveira,esporte,"R$ 1.981,23"
4168,10/08/2024,Henrique Esteves,casa_decoracao,n/a
4169,2019-07-20  ,Eduarda Oliveira,livros,"1.510,22"
4170,2024-12-01,Rafael Oliveira,casa,"4.684,92"
4171,2023-03-01,Mariana Ferreira,Casa,"4.367,76"
4172,2023-05-13,Rafael Lopes,Casa e Decoração,"336,63"
4173,Apr 18 2023,Olívia Ferreira,Casa,"R$ 2.132,51"
4174,04/05/2023,Sofia Duarte,LIVRO,"3.203,20"
4175,2023-02-20,Sofia  Almeida,moda,"R$ 321,76"
4176,Aug 22 2024,Eduarda Pereira,eletro,"R$ 65,13"
4177,18/11/2024,Bruno Nogueira,Casa,"R$ 2.849,04"
4178  ,2024-10-15,Gabriela Nogueira,Moda,"4.927,93"
4179,2023-11-17  ,"",Livros,"4.559,34"
4180,2024-07-08,Isabela Jesus,moda,$ 755.82
"",2023-08-05,Ana Ferreira,  Eletrônicos,"3.506,47  "
4182,Mar 29 2023,Isabela Jesus,  Moda,"2.459,41"
4183,  Nov 28 2023,João Almeida,Casa e Decoração,"R$ 2.709,72"
4184  ,2023-01-21,Vitória Barbosa,Livros,"R$ 4.984,73"
4185,2023-01-22,Paulo Carvalho,livros,"981,38"
4186,2023-06-03,Eduarda Lopes,Livros,"  R$ 882,97"
4187,2024-02-10,Vitória Almeida,Casa,"R$ 2.596,09  "
4188,2024-05-29,Felipe Barbosa,  Livros,"R$ 4.968,67"
50,2024-08-02,Felipe Ferreira,"","R$ 4.564,97"
4190,2023-12-29,Gabriela Klein,Esporte,"4.003,86"
4191,2023-06-30,Sofia Ferreira,Esporte,"R$ 2.301,42"
4192,2024-10-14,Paulo Esteves  ,Livros,"2.946,41"
4193,Apr 24 2024,Bruno Nogueira,Esporte,"R$ 27,31"
4194,2023-04-28,Tiago Almeida,esporte  ,"3.467,33"
4195,Jan 21 2024  ,Mariana Henriques,Esporte,"0,00"
4196,07/05/2023,Carla Vasconcelos,vestuario,-
1123,2023-07-01,"",Casa,$ 458.62
4198,16/04/2024  ,Tiago Carvalho,vestuario,"R$ 4.219,94"
4199,2024-06-06,Mariana  Vasconcelos,ELETRONICOS,"R$ 2.955,67"
4200,2023-04-22,Henrique Carvalho  ,Livros,"2.975,63"
4201,2024-08-15,Carla Oliveira,Esporte,"R$ 629,42"
4202,2023-04-13,Felipe Duarte,Moda,"R$ 158,40"
4203,2023-02-21,Carla Lopes,Moda,$ 2368.07
4204,26/02/2023,Diego Ribeiro,Esporte,"4.460,33"
4205,2024-06-02  ,Lucas Oliveira,ELETRONICOS,USD 1722.59
4206,2024-05-01,Paulo Vasconcelos,Esporte,"4.441,77"
4207,2023-09-08,Paulo Pereira,Eletrônicos,"  4.375,94"
4208,2024-13-16,Gabriela Teixeira,Moda,"R$ 302,33"
1756,2024-09-30,Ana Henriques,casa,""
1718,2024-03-16,"",Eletrônicos,"3.172,99"
4211,Apr 09 2023,Vitória Vasconcelos,livraria,-
4212,2023-10-26,Lucas Carvalho,Esporte  ,"908,09"
4213,2023-03-21,Sofia Almeida,Eletrônicos,"  3.625,29"
4214,2024-05-10,Henrique Santos,eletronicos,"164,98"
4215,2024-04-15,Karina Gomes,"",USD 2467.87
4216,2024-03-08,Bruno Vasconcelos,ESPORTE,"R$ 1.865,51"
4217,  26/12/2024,Eduarda Santos,  Eletrônicos,"2.787,72"
4218,2024-06-15,Karina Barbosa,Casa,USD 4880.17
4219,  2023-06-02,  Carla Barbosa,Eletrônicos,"4.179,01"
4220,2023-07-25,Rafael Duarte,Casa e Decoração,"R$  4.015,83"
4221,06/09/2023,Diego Ferreira,Moda,"R$  3.291,30"
4222,2023-06-22,Gabriela Nogueira,ESPORTE,"3.717,87"
4223,Jun 30 2023,Mariana Ribeiro,Eletrônicos,"0,00"
4224,2023-05-31  ,Lucas Klein,Livros,USD 2741.75
4225,  02/03/2023,Nuno Ribeiro,Eletrônicos,"3.152,84"
4226,17/05/2024,Henrique Ribeiro,  Casa,"4.501,71"
4227,2023-08-11,Olívia Santos,Moda,"547,80"
4228,2023-01-05,Sofia Teixeira,livros  ,"R$ 3.649,44"
4229,2023-12-22,Henrique Oliveira,Eletrônicos,"R$ 4.599,08"
4230,2024-04-23,Karina Martins  ,"","R$  1.415,71"
4231,2024-12-02,João Oliveira,Esporte,"R$ 2.776,81"
4232,10/12/2023,Bruno Esteves,Eletrônicos,"R$  2.982,78"
4233,2024-09-30,Bruno Oliveira,Esporte,"R$  1.426,44"
4234,13/03/2023,Mariana Henriques,Esporte,"2.141,36"
4235,Mar 30 2023,  Carla Vasconcelos,"","R$ 3.294,45"
4236,2023-09-18,Mariana Vasconcelos,Moda,USD 2225.76
4237,Oct 03 2024,Karina Duarte,Esporte,-
4238,2024-06-28,Tiago Esteves,casa,"3.694,65"
1144  ,2024-05-27,"",  Livros,"R$ 3.328,91"
4240,26/01/2023,Ana Lopes,Livros,"1.440,03"
4241,  2024-08-04,Henrique Barbosa,  Esportes,"R$ 3.679,19"
4242,2023-11-27,Carla Santos,casa,$ 603.50
4243,2024-05-26,Mariana Teixeira,eletronicos,"R$ 542,62"
4244,2023-03-14,Lucas Esteves,casa_decoracao,"R$ 3.991,63"
4245,2024-03-25  ,Ana Lopes,Casa,USD 3335.26
4246,23/05/2023,Vitória Vasconcelos  ,Esporte,"R$ 2.067,11"
4247,2023-01-13,  Henrique Queiroz,  livros,"R$ 4.377,89  "
4248,07/05/2024,Sofia Henriques,"","1.542,10"
4249,24/10/2023,Eduarda Almeida,Moda  ,"R$ 4.962,10"
4250,2024-07-27,Isabela Queiroz,Livros,USD 1961.68
4251,2024-11-03,Tiago Nogueira,outros,"R$ 4.955,88"
4252,2023-09-26,João Teixeira,Eletrônicos,"R$ 4.183,27"
4253,2023-08-26,Bruno Carvalho,Esporte,"3.750,00"
4254,2024-10-01,Mariana Santos,Casa,"R$ 404,33"
4255,2023-06-07,Gabriela Nogueira,Esporte,"3.083,61"
4256,May 29 2023,Olívia Vasconcelos,Moda,USD 2524.09
4257,2023-05-21,Carla Pereira,Livros,"1.285,44"
4258,2023-03-24,Nuno Lopes,vestuario,"R$ 3.022,53"
4259,2023-10-04,Diego Ferreira,Esporte,"R$ 1.271,56"
4260,  2023-06-02,Diego Martins,Eletrônicos,"R$ 2.719,34"
4261,07/05/2024,  Carla Pereira,Moda,"R$ 2.547,00"
4262,2024-09-16,Eduarda Queiroz,casa_decoracao,"R$ 1.021,33"
4263  ,13/03/2023,Karina Esteves,  Eletrônicos,USD 4202.69
4264,17/12/2023,Olívia Ferreira,Casa,"  1.123,62"
4265,18/09/2023,Mariana  Almeida,Livros  ,$ 3042.95
4266,2024-03-17,  Nuno Ferreira,Esporte,$ 80.48
4267,2023-03-04,Carla Ribeiro,Casa,$ 3874.37
4268,2023-03-31,Vitória Ferreira,eletronicos,"4.801,95"
4269,2023-12-18,Olívia Ferreira,Moda,"1.684,13"
4270,2024-01-20,Olívia Esteves,Livros,"R$ 2.433,33"
4271,2024-05-02,Bruno Martins,"",$ 2999.09
4272,2024-06-17,Karina Carvalho,Eletrônicos,"R$ 4.102,35"
  4273,2024-11-27,Henrique Klein,MODA,"R$ 2.237,60"
4274,2023-01-10,Ana Jesus,  Casa e Decoração,"862,46"
4275,2023-09-26,Felipe Almeida,Esporte,"4.121,58"
4276,2024-07-24,Felipe Queiroz,Livros,"  3.870,89"
4277,  2019-12-15,Olívia Carvalho,diversos,"R$ 3.245,81"
4278,31/01/2024  ,Tiago Lopes,Livros,"1.682,68"
1455,  2023-05-06,Lucas Carvalho,"","4.978,33"
4280,  2023-11-24,Bruno Martins,Casa e Decoração,"1.549,16"
4281,29/07/2024,Mariana Ribeiro,Livros,"3.488,79  "
4282,2023-01-31,Rafael Oliveira,ESPORTE,""
4283,2024-09-08  ,Henrique Klein  ,livraria,"R$ 2.296,68"
516,2024-02-05,"",esporte,n/a
4285,  06/05/2024,Felipe Teixeira,Casa,"R$ 4.041,83"
4286  ,12/08/2024  ,Gabriela Vasconcelos,Esporte,"3.133,61"
4287,2023-03-25,Sofia Teixeira  ,Casa,"R$ 271,12"
4288,10/10/2023,Diego Carvalho,Moda,"R$ 786,68"
4289  ,2023-01-23,  João Esteves,Moda,USD 1545.85
4290,2024-10-22,Ana Duarte,ELETRONICOS,"4.647,39"
4291,2024-12-03,Diego Vasconcelos,Casa  ,"2.590,75"
4292,2024-02-20,Isabela Barbosa,Eletrônicos,"R$ 89,18"
4293,2023-01-09,Gabriela Martins,Eletrônicos,"3.904,35"
4294,09/04/2024,Mariana Teixeira,Eletrônicos,"2.064,05"
4295,09/06/2024,Vitória Pereira,Livros,USD 1864.52
4296,2023-11-28,Rafael Klein,Casa  e Decoração,"2.076,51"
  4297,14/06/2024,Gabriela Ferreira,Casa,USD 4727.55
4298,2024-05-02,Ana Jesus,Livros,"R$ 3.398,33"
4299,2024-12-01,Vitória Lopes,eletronicos,USD 1150.39
4300,2023-06-10,Carla Queiroz,Esporte,""
4301  ,09/09/2023,João Duarte,  eletronicos,"4.690,15"
4302,2023-01-14,Bruno Teixeira,Casa  ,"26,00"
4303,06/10/2023,Carla Duarte  ,LIVRO,"984,66"
4304,2024-01-25,Lucas Martins,Esporte,"319,91"
4305,2023-04-24,Isabela Almeida,Moda,"R$ 287,52"
4306,  14/03/2024,Henrique Queiroz,Esporte,"R$ 1.608,07"
4307,29/11/2024,Rafael Santos,Livros,"4.759,80"
4308,  2023-08-25,Felipe Lopes,Livros,"R$ 752,12"
4309,2024-08-29 10:30:00,Henrique Duarte,Eletrônicos,$ 3648.46
2307,02/05/2023,Olívia Carvalho,Casa e Decoração,""
4311,2023-07-15,Isabela Teixeira,Eletrônicos,"2.263,00"
4312,2024-01-22,Tiago Duarte,diversos,"2.223,97"
4313,2019-09-10,Carla Vasconcelos,Esportes  ,"R$ 812,89"
4314,2024-06-26  ,Karina Lopes,Eletrônico,USD 4494.00  
4315,2023-07-22 10:30:00,João Ferreira,Livros,"1.751,77"
4316,2023-10-03,Karina Vasconcelos,Esporte,"R$ 3.949,62"
4317,  2024-03-12,Felipe Queiroz,vestuario,"416,17"
4318  ,01/05/2023,  Diego Carvalho,Livros,USD 4730.76
4319,2024-03-29,Mariana Pereira,ESPORTE,"R$ 1.386,72"
4320,2023-03-25,Rafael Klein,Esporte,"R$ 1.494,71"
4321,2023-06-27,Isabela Carvalho,Casa e Decoração,"R$ 3.349,76"
4322,2024-03-06  10:30:00,Isabela Teixeira,Eletrônicos,"2.267,62"
4323,2023-12-13,Isabela Nogueira,Moda,"R$ 420,13"
4324,18/04/2023,Nuno Pereira,Eletrônicos,$ 2715.09
4325,2023-04-18,Sofia Klein,Eletrônicos,"2.316,68"
4326,2024-13-18,Nuno Duarte,Moda,"R$ 3.501,45"
310,29/06/2024,"",Esporte,""
4328,  26/12/2024,Vitória Klein,Esporte,"R$ 1.524,77"
4329,2024-08-29,Diego Queiroz,Casa,"R$ 3.662,14"
4330,22/07/2024,Nuno Henriques,Eletrônicos,"R$ 2.858,05"
4331,2023-12-06  ,Mariana Lopes,livraria,"R$ 2.830,84"
4332,2024-12-11,Felipe Esteves,Livros  ,"R$ 4.047,99"
2074,2023-01-15,"",Esporte,""
931,2023-02-02,João Jesus,"","334,48"
4335,2023-02-18,Carla Teixeira,Esporte,"R$ 1.720,50"
4336,2024-03-24,Paulo Teixeira,Casa e Decoração,"469,76"
4337,2023-06-25,Mariana Gomes,Casa,"4.082,59"
4338,30/07/2024,Isabela Vasconcelos,Eletrônicos,$ 71.41
4339,2024-09-24,Olívia Duarte,Moda,"1.923,90"
4340,2023-01-05  ,Isabela  Queiroz,Eletrônicos,"R$ 1.659,44"
4341,2023-06-06  ,Paulo Jesus,Livros,"469,58"
4342,2024-12-04,Felipe Santos,Moda,"760,77"
4343,  2024-05-25,Bruno Santos,Eletrônico,"R$ 3.329,44"
512,2023-05-24,"",Casa,$ 573.91
1067  ,2024-11-26,Mariana Nogueira,Esporte,""
4346,05/01/2024,Mariana Carvalho,Livros,"4.075,46"
4347,25/11/2024,Carla Ferreira,Casa,"R$ 186,80"
515  ,2023-08-05  ,João Gomes  ,"","2.826,81"
4349,2024-01-05,Bruno Queiroz,Eletrônicos,-
4350,2023-02-01,Tiago Lopes,Casa,  $ 640.67
4351,29/07/2023,Sofia Barbosa,"","3.046,83"
4352,2023-07-28,Olívia Almeida,livraria,"R$ 319,53  "
4353,22/12/2024,Carla Santos,misc,"  2.823,29"
4354,22/07/2024,Karina  Carvalho,Casa,n/a
4355,2024-07-15,Isabela Carvalho,Esporte,USD 2086.42
4356,10/01/2024,Nuno Santos,  Livros,"R$ 2.782,11"
4357,2023-12-13,Vitória Esteves,ESPORTE,$ 1452.79
4358,26/05/2024,Olívia Queiroz,Esporte,$ 4986.70
4359,2023-10-03,Rafael Klein,Livros,"643,11"
4360,2024-08-31,  Paulo Henriques,Moda,"R$ 603,29"
4361,2023-10-12,Nuno Pereira,Livros,"3.519,95"
4362,2024-05-19,Sofia Barbosa,eletronicos,"592,81"
4363,06/02/2023,Vitória Vasconcelos,MODA,"1.814,14  "
4364,2024-08-30,Eduarda Gomes,Esporte,"3.326,13"
1362,22/12/2023,Henrique Carvalho,"","3.377,52"
4366,2023-13-31,Rafael Esteves,Casa,"R$ 2.568,24"
4367,03/05/2024,Diego Almeida,Livros,USD 3489.37
4368,2023-10-15,Isabela Martins,Esporte,"R$ 4.348,72"
4369,09/07/2023,Henrique Jesus,Moda,"2.550,42"
4370  ,2024-02-22,Henrique Martins,Eletrônicos,"1.893,46"
4371,  2024-08-31 10:30:00,Diego Ferreira,"","R$ 2.570,35"
  4372,2023-03-08,Eduarda Oliveira,LIVRO,USD 1041.15
4373,2023-08-12,Tiago  Barbosa,Livros,"  2.498,82"
4374,Nov 29 2024,Carla Nogueira,Casa,"4.328,36"
4375,24/12/2024,Rafael Queiroz,Eletrônicos,"R$ 499,69  "
4376,2024-13-27,Henrique Ribeiro,Livros,"R$ 2.578,29"
4377,2024-03-10,Lucas Lopes,Casa,"2.597,69"
4378,2023-08-20  ,Felipe Vasconcelos,Esporte,"R$ 979,77"
4379,21/12/2024,Sofia Nogueira,  Livros,USD 2356.20
4380,Jul 02 2023,Olívia Vasconcelos,casa_decoracao,USD 1186.00
  4381,2024-08-20,Felipe Barbosa,Esporte,"3.990,85"
4382,2024-08-31,Sofia Lopes,casa_decoracao,"R$ 1.758,16"
4383,03/04/2023,Isabela Esteves,"","214,51"
  1053,2024-10-29,"",eletro,$ 3446.46
4385,10/02/2023,Sofia Santos,misc,USD 4801.17
2166,2024-11-29,"",casa,"4.564,25"
4387,2023-02-02,Lucas Carvalho,moda  ,"-50,00"
4388,2024-10-17,Eduarda Jesus,Casa e Decoração,USD 4470.61
191,2023-04-01,Nuno Oliveira,Livros,""
4390,2024-07-23,Olívia Gomes,Eletrônicos,"R$ 4.963,50"
4391,2023-13-22,Rafael Nogueira  ,vestuario  ,"2.170,53"
4392,2023-03-07 10:30:00,  Paulo Santos,Moda,"R$ 4.477,96"
4393,2023-08-14,Olívia Esteves,Moda,"R$ 3.696,59"
4394,2023-12-13,Ana Almeida,Livros,USD  4267.81
4395,Oct 09 2024,Olívia Barbosa,Casa,$ 2351.22
4396,2024-12-19 10:30:00,Felipe Gomes,Moda,"854,01  "
4397,  2024-13-20,João Martins,Eletrônicos,"-50,00"
4398,04/03/2023,Felipe Ferreira,ESPORTE,$ 3748.82
4399,2024-01-26,Carla Martins,Livros,"  4.743,74"
4400,28/01/2023,Lucas Teixeira,Esporte,"R$ 4.298,49  "
4401,2023-04-17,Felipe Esteves,  Livros,USD 566.38
  4402,2023-04-12,Mariana  Santos,Eletrônicos,"4.971,55"
4403,2024-04-26,Carla Almeida,Eletrônicos,"R$ 3.742,93"
  4404,  2024-01-15,Eduarda Santos,Eletrônicos,$ 2726.94
4405,2023-02-11 10:30:00,Felipe Queiroz,Livros,"3.895,33"
4406,20/02/2024,João Ribeiro,Livros,"R$ 1.155,76"
4407,2023-07-14 10:30:00,Diego Jesus,Moda,"R$ 3.948,28"
4408,Apr 09 2023,Henrique Queiroz,livraria,USD 1897.77
392,2024-10-30 10:30:00,"",Casa,"R$ 882,73"
4410,  24/07/2023,Tiago Pereira,Esporte,"3.516,37"
4411,2024-09-14,Bruno Oliveira,esporte,"R$ 475,18"
4412,23/05/2023,Carla  Gomes,Moda,"764,28"
4413,2024-01-29,Tiago Klein,Casa,"3.838,87"
4414,2023-09-09,Karina Queiroz,Casa,"R$ 3.185,77"
4415,2023-03-03,Diego Carvalho,Livros,"2.877,89"
4416,07/04/2024,Bruno Vasconcelos,Livros,"R$ 515,53"
4417,2024-13-24  ,Carla Pereira,Livros,"R$ 679,85"
4418,2024-05-03,Paulo Pereira,Moda,"3.910,75"
4419,03/03/2023,Eduarda Santos,LIVRO,"4.718,53"
4420,2024-01-11,Lucas Carvalho  ,Livros,"2.586,02"
4421,2024-01-27,Vitória Martins,livros,"R$ 3.238,62"
1649,2024-11-02,Felipe Ribeiro,"","2.168,35"
4423,18/12/2024,Sofia Teixeira,Eletrônicos,"3.639,54"
4424,2024-07-16,  Gabriela Oliveira,Livros,$ 3152.71
4425,2023-10-13,Carla Oliveira,Casa,"R$ 153,53"
4426,2024-02-14,Nuno Almeida,esporte,"R$ 164,49"
4427,2023-09-17,Eduarda Nogueira,"","R$ 4.661,50"
4428,09/08/2024,"",outros,"4.533,69"
4429,2023-05-14,Rafael Carvalho,Eletrônicos,"R$ 2.346,31"
4430,2024-02-17,Olívia Gomes,Modas,"R$ 2.829,39"
4431,2024-12-23 10:30:00,Eduarda Santos,Livros,"4.738,23"
4432,2024-08-30 10:30:00,Paulo Pereira,Eletrônicos,"2.496,58"
  4433,2023-02-17  ,Sofia Nogueira,Eletrônicos,"R$ 2.991,07"
4434,21/09/2023,Diego Vasconcelos,Moda,"3.787,35"
381,2024-12-25,Olívia Jesus,Eletrônicos,""
4436,2023-12-09,Bruno Nogueira,casa_decoracao,"427,66"
4437,2023-11-03,Carla Carvalho,Casa e Decoração,"1.511,27"
4438,2024-06-13,Karina  Vasconcelos,Esporte,"2.112,31"
4439,2023-06-07 10:30:00,Felipe Klein,Casa,$ 2072.63
4440,2023-10-10,Bruno Nogueira,Casa,"  R$ 43,29"
4441,21/04/2023,Diego Oliveira,Moda,"R$ 3.681,94"
4442,2024-11-02  ,Olívia Almeida,Esporte,"4.786,79"
4443,2024-12-11,Felipe Martins,Livros,"1.833,00"
4444,04/05/2023,Ana Santos,Casa,"R$ 88,26"
